old_url,new_url
https://www.phoeniximport.com/es/3/joyas/accesorios-de-joyera.aspx,/collections/accesorios-de-joyeria
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/accesorios-para-cuencos-de-cristal.aspx,/collections/accesorios-para-cuencos-de-cristal
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/accesorios-para-cuencos-de-metal.aspx,/collections/accesorios-para-cuencos-de-metal
https://www.phoeniximport.com/es/3/productos-para-una-vida-sana/accesorios-para-el-t.aspx,/collections/accesorios-para-el-te
https://www.phoeniximport.com/es/3/espiritualidad/accesorios-para-pndulos.aspx,/collections/accesorios-para-pendulos
https://www.phoeniximport.com/es/3/productos-orgnicos/aceite-esencial-ecolgico.aspx,/collections/aceite-esencial-ecologico
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/aceites-de-masajes.aspx,/collections/aceites-de-masajes
https://www.phoeniximport.com/es/3/productos-para-una-vida-sana/agua-revitalizada-vitajuwel.aspx,/collections/agua-revitalizada-vitajuwel
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/aleppo-najel.aspx,/collections/aleppo-najel
https://www.phoeniximport.com/es/3/joyas/anillos.aspx,/collections/anillos
https://www.phoeniximport.com/es/3/minerales-y-gemas/anillos-de-gemas.aspx,/collections/anillos-de-gemas
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/aromafume-ladrillos-de-incienso.aspx,/collections/aromafume-ladrillos-de-incienso-non-toxic
https://www.phoeniximport.com/es/3/productos-de-fragancia/aromafume-productos-de-perfumera.aspx,/collections/aromafume-productos-de-perfumeria
https://www.phoeniximport.com/es/3/hogar-y-decoracin/aromafume-todos-los-productos.aspx,/collections/aromafume-todos-los-productos
https://www.phoeniximport.com/es/3/hogar-y-decoracin/articulos-para-exteriores.aspx,/collections/articulos-para-exteriores
https://www.phoeniximport.com/es/3/meditacin/banco-de-meditacin.aspx,/collections/banco-de-meditacion
https://www.phoeniximport.com/es/3/espiritualidad/banderas-de-oracin-tibetanas.aspx,/collections/banderas-de-oracion-tibetanas
https://www.phoeniximport.com/es/3/textiles/banderas-tapices-y-toallas-de-playa.aspx,/collections/banderas-tapices-y-toallas-de-playa
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/bao-ducha-y-jabnes.aspx,/collections/bano-ducha-y-jabones
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/barras-musicales-y-campanas-tubulares.aspx,/collections/barras-musicales-y-campanas-tubulares
https://www.phoeniximport.com/es/3/espiritualidad/biotensores-y-varillas-de-zahor.aspx,/collections/biotensores-y-varillas-de-zahori
https://www.phoeniximport.com/es/3/yoga/bloques-de-corcho-para-yoga.aspx,/collections/bloques-de-corcho-para-yoga
https://www.phoeniximport.com/es/3/espiritualidad/bolas-chinas-de-salud.aspx,/collections/bolas-chinas-de-salud
https://www.phoeniximport.com/es/3/minerales-y-gemas/bolas-de-piedra.aspx,/collections/bolas-de-piedra
https://www.phoeniximport.com/es/3/textiles/bolsas.aspx,/collections/bolsas
https://www.phoeniximport.com/es/3/yoga/bolsters-de-yoga.aspx,/collections/bolsters-de-yoga
https://www.phoeniximport.com/es/3/meditacin/botellas-de-yoga.aspx,/collections/botellas-de-yoga
https://www.phoeniximport.com/es/3/textiles/bufandas-pashminas.aspx,/collections/bufandas-pashminas
https://www.phoeniximport.com/es/3/hogar-y-decoracin/cajas-y-bolsas-para-joyas.aspx,/collections/cajas-y-bolsas-para-joyas
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/carilln-de-viento.aspx,/collections/carillon-de-viento
https://www.phoeniximport.com/es/3/velas-y-porta-velas/cera-fundida-velas-de-cera-de-soja-y-cera-de-abeja.aspx,/collections/cera-fundida-velas-de-cera-de-soja-y-cera-de-abeja
https://www.phoeniximport.com/es/3/meditacin/chales-de-meditacin-y-accesorios.aspx,/collections/chales-de-meditacion-y-accesorios
https://www.phoeniximport.com/es/3/yoga/chales-de-yoga.aspx,/collections/chales-de-yoga
https://www.phoeniximport.com/es/3/meditacin/cojines-de-meditacin-esteras-chakra.aspx,/collections/cojines-de-meditacion-esteras-chakra
https://www.phoeniximport.com/es/3/meditacin/cojines-de-meditacin-media-luna.aspx,/collections/cojines-de-meditacion-media-luna
https://www.phoeniximport.com/es/3/productos-orgnicos/cojines-de-meditacin-orgnicos.aspx,/collections/cojines-de-meditacion-organicos
https://www.phoeniximport.com/es/3/meditacin/cojines-de-meditacin-rectangulares.aspx,/collections/cojines-de-meditacion-rectangulares
https://www.phoeniximport.com/es/3/meditacin/cojines-de-meditacin-redondos.aspx,/collections/cojines-de-meditacion-redondos
https://www.phoeniximport.com/es/3/meditacin/cojines-de-meditacin-redondos-orgnicos.aspx,/collections/cojines-de-meditacion-redondos-organicos
https://www.phoeniximport.com/es/3/joyas/colgantes-de-metal.aspx,/collections/colgantes-de-metal
https://www.phoeniximport.com/es/3/minerales-y-gemas/colgantes-de-piedras-preciosas-en-bruto.aspx,/collections/colgantes-de-piedras-preciosas-en-bruto
https://www.phoeniximport.com/es/3/joyas/colgantes-de-piedras-preciosas-encoladas.aspx,/collections/colgantes-de-piedras-preciosas-encoladas
https://www.phoeniximport.com/es/3/joyas/colgantes-de-piedras-preciosas-perforadas.aspx,/collections/colgantes-de-piedras-preciosas-perforadas
https://www.phoeniximport.com/es/3/minerales-y-gemas/colgantes-de-piedras-preciosas-pulidas.aspx,/collections/colgantes-de-piedras-preciosas-pulidas
https://www.phoeniximport.com/es/3/joyas/collares-y-malas.aspx,/collections/collares-y-malas
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/conos-de-incienso.aspx,/collections/conos-de-incienso
https://www.phoeniximport.com/es/3/papelera-y-embalajes/contenedores-tarros-cajas-bolsas.aspx,/collections/contenedores-tarros-cajas-bolsas
https://www.phoeniximport.com/es/3/papelera-y-embalajes/cuadernos-y-ms.aspx,/collections/cuadernos-y-mas
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuenco-cantores-chakra.aspx,/collections/cuenco-cantores-chakra
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuenco-de-cristal-con-mango.aspx,/collections/cuenco-de-cristal-con-mango
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-chaken-negrobronce.aspx,/collections/cuencos-cantores-chaken-negro-bronce
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-chopa.aspx,/collections/cuencos-cantores-chopa
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-dewa.aspx,/collections/cuencos-cantores-dewa
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-grabados-con-buda.aspx,/collections/cuencos-cantores-grabados-con-buda
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-ishananegrooro.aspx,/collections/cuencos-cantores-ishana-negro-oro
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-nada-yoga.aspx,/collections/cuencos-cantores-nada-yoga
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-nirmala.aspx,/collections/cuencos-cantores-nirmala
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-om.aspx,/collections/cuencos-cantores-om
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-samadhi.aspx,/collections/cuencos-cantores-samadhi
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-shanti-color-oro.aspx,/collections/cuencos-cantores-shanti-color-oro
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-cantores-zen-koan.aspx,/collections/cuencos-cantores-zen-koan
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-de-cristal-de-cuarzo-blanco.aspx,/collections/cuencos-de-cristal-de-cuarzo-blanco
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-de-cristal-de-cuarzo-claro.aspx,/collections/cuencos-de-cristal-de-cuarzo-claro
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-sonoros-de-cristal-chakra-variados-colores.aspx,/collections/cuencos-sonoros-de-cristal-chakra-variados-colores
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-tibetanos-grabados.aspx,/collections/cuencos-tibetanos-grabados
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/cuencos-tibetanos-grabados-con-lser.aspx,/collections/cuencos-tibetanos-grabados
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms.aspx,/collections/cuencos-tibetanos-y-mas
https://www.phoeniximport.com/es/3/productos-orgnicos/cuidado-corporal-orgnicos.aspx,/collections/cuidado-corporal-organicos
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo.aspx,/collections/cuidado-del-cuerpo
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/cuidado-del-pelo.aspx,/collections/cuidado-del-pelo
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/cuidado-facial.aspx,/collections/cuidado-facial
https://www.phoeniximport.com/es/3/descuentos.aspx,/collections/descuentos
https://www.phoeniximport.com/es/3/yoga/detergente-bio-para-esteras-de-yoga.aspx,/collections/detergente-bio-para-esteras-de-yoga
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/diapasones.aspx,/collections/diapasones
https://www.phoeniximport.com/es/3/productos-de-fragancia/difusor-de-esencias-y-piedras-aromaticas.aspx,/collections/difusor-de-esencias-y-piedras-aromaticas
https://www.phoeniximport.com/es/3/productos-de-fragancia/difusores-de-aceite-aromtico.aspx,/collections/difusores-de-aceite-aromatico
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/eliah-sahil.aspx,/collections/es-eliah-sahil
https://www.phoeniximport.com/es/3/espiritualidad.aspx,/collections/espiritualidad
https://www.phoeniximport.com/es/3/estatuas.aspx,/collections/estatuas
https://www.phoeniximport.com/es/3/estatuas/estatuas-de-buda.aspx,/collections/estatuas-de-buda
https://www.phoeniximport.com/es/3/estatuas/estatuas-de-ngeles.aspx,/collections/estatuas-de-angeles
https://www.phoeniximport.com/es/3/estatuas/estatuas-hindes.aspx,/collections/estatuas-hindúes
https://www.phoeniximport.com/es/3/meditacin/esteraszabuton-y-set-de-meditacin.aspx,/collections/esteras-zabuton-y-set-de-meditacion
https://www.phoeniximport.com/es/3/yoga/esterillas-y-toallas-de-yoga.aspx,/collections/esterillas-y-toallas-de-yoga
https://www.phoeniximport.com/es/3/hogar-y-decoracin/feng-shui-arcoiris-de-cristal.aspx,/collections/feng-shui-arcoiris-de-cristal
https://www.phoeniximport.com/es/3/productos-de-fragancia/fiore-doriente-aceites-esenciales.aspx,/collections/fiore-doriente-aceites-esenciales
https://www.phoeniximport.com/es/3/productos-de-fragancia/fragancias-de-habitacin-y-lavandera.aspx,/collections/fragancias-de-habitacion-y-lavanderia
https://www.phoeniximport.com/es/3/hogar-y-decoracin/fuente-de-interior.aspx,/collections/fuente-de-interior
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/gongs-estructuras-y-fundas-para-gong.aspx,/collections/gongs-estructuras-y-fundas-para-gong
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/higiene-bucodental-y-nasal.aspx,/collections/higiene-bucodental-y-nasal
https://www.phoeniximport.com/es/3/hogar-y-decoracin.aspx,/collections/hogar-y-decoracion
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/holy-lama-productos-naturales.aspx,/collections/holy-lama-productos-naturales
https://www.phoeniximport.com/es/3/papelera-y-embalajes/imanes-llaveros-y-muecos-de-la-suerte.aspx,/collections/imanes-llaveros-y-munecos-de-la-suerte
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incenso-song-of-india-r-expo.aspx,/collections/incienso-song-of-india-r-expo
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incenso-tibetano.aspx,/collections/incienso-tibetano
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incenso-yoga.aspx,/collections/incenso-yoga
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incensos-agarbatti-hexagram.aspx,/collections/incensos-agarbatti-hexagram
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-arcngeles.aspx,/collections/incienso-arcangeles
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-de-hierbas-y-resina.aspx,/collections/incienso-de-hierbas-y-resina
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-de-salvia-blanca-smudges.aspx,/collections/incienso-de-salvia-blanca-smudges
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-fiore-doriente.aspx,/collections/incienso-fiore-doriente
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-ispalla.aspx,/collections/incienso-ispalla
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-japons-nippon-kodo.aspx,/collections/incienso-japones-nippon-kodo
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-nag-champa-y-satya.aspx,/collections/incienso-nag-champa-y-satya
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/incienso-palo-santo.aspx,/collections/incienso-palo-santo
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn.aspx,/collections/incienso-salvia-tableta-de-carbon
https://www.phoeniximport.com/es/3/yoga/incienso-yoga-premium.aspx,/collections/incienso-yoga-premium
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/instrumentos-de-masaje.aspx,/collections/instrumentos-de-masaje
https://www.phoeniximport.com/es/3/cuencos-tibetanos-y-ms/instrumentos-de-sanacin-con-sonido.aspx,/collections/instrumentos-de-sanacion-con-sonido
https://www.phoeniximport.com/es/3/joyas.aspx,/collections/joyas
https://www.phoeniximport.com/es/3/joyas/joyas-bohemias-boho.aspx,/collections/joyas-bohemias-boho
https://www.phoeniximport.com/es/3/joyas/joyas-de-los-chakra.aspx,/collections/joyas-de-los-chakra
https://www.phoeniximport.com/es/3/joyas/joyas-de-los-ngeles.aspx,/collections/joyas-de-los-angeles
https://www.phoeniximport.com/es/3/joyas/joyas-flor-de-la-vida.aspx,/collections/joyas-flor-de-la-vida
https://www.phoeniximport.com/es/3/espiritualidad/khatags-paos-de-altar-y-puertas.aspx,/collections/khatags-panos-de-altar-y-puertas
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/le-chatelard-1802.aspx,/collections/es-le-chatelard-1802
https://www.phoeniximport.com/es/3/minerales-y-gemas/lmparas-de-sal-y-de-minerales.aspx,/collections/lamparas-de-sal-y-de-minerales
https://www.phoeniximport.com/es/3/hogar-y-decoracin/lmparas-de-sal-y-ms.aspx,/collections/lamparas-de-sal-y-mas
https://www.phoeniximport.com/es/3/espiritualidad/mala-bolsa-para-mala.aspx,/collections/mala-bolsa-para-mala
https://www.phoeniximport.com/es/3/meditacin/mala-bolsas-para-mala.aspx,/collections/mala-bolsas-para-mala
https://www.phoeniximport.com/es/3/incienso-salvia-tableta-de-carbn/masala-y-inciensos-ayurvdicos.aspx,/collections/masala-y-inciensos-ayurvedicos
https://www.phoeniximport.com/es/3/meditacin.aspx,/collections/meditacion
https://www.phoeniximport.com/es/3/minerales-y-gemas/minerales-en-bruto.aspx,/collections/minerales-en-bruto
https://www.phoeniximport.com/es/3/minerales-y-gemas.aspx,/collections/minerales-y-gemas
https://www.phoeniximport.com/es/3/minerales-y-gemas/mini-piedras-pulidas-chips.aspx,/collections/mini-piedras-pulidas+chips
https://www.phoeniximport.com/es/3/minerales-y-gemas/ngeles-de-piedra.aspx,/collections/angeles-de-piedra
https://www.phoeniximport.com/es/3/espiritualidad/ngeles-diversos-productos.aspx,/collections/angeles-diversos-productos
https://www.phoeniximport.com/es/3/espiritualidad/objetos-rituales.aspx,/collections/objetos-rituales
https://www.phoeniximport.com/es/3/joyas/otros-colgantes.aspx,/collections/otros-colgantes
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/ottoman.aspx,/collections/es-ottoman
https://www.phoeniximport.com/es/3/joyas/palo-santo-joyas.aspx,/collections/palo-santo-joyas
https://www.phoeniximport.com/es/3/espiritualidad/palo-santo-todos-los-productos.aspx,/collections/palo-santo-todos-los-productos
https://www.phoeniximport.com/es/3/minerales-y-gemas/palos-con-minerales-vitalizadores-de-agua.aspx,/collections/palos-con-minerales-vitalizadores-de-agua
https://www.phoeniximport.com/es/3/papelera-y-embalajes.aspx,/collections/papeleria-y-embalajes
https://www.phoeniximport.com/es/3/hogar-y-decoracin/pegatinas-para-cristales.aspx,/collections/pegatinas-para-cristales
https://www.phoeniximport.com/es/3/papelera-y-embalajes/pegatinasadhesivos.aspx,/collections/pegatinas-adhesivos
https://www.phoeniximport.com/es/3/joyas/pendientes.aspx,/collections/pendientes
https://www.phoeniximport.com/es/3/minerales-y-gemas/pendientes-de-gemas.aspx,/collections/pendientes-de-gemas
https://www.phoeniximport.com/es/3/hogar-y-decoracin/pequeos-muebles-y-decoraciones.aspx,/collections/pequenos-muebles-y-decoraciones
https://www.phoeniximport.com/es/3/cuidado-del-cuerpo/perfumes-y-eau-de-toilette.aspx,/collections/perfumes-y-eau-de-toilette
https://www.phoeniximport.com/es/3/minerales-y-gemas/piedra-de-pulgar.aspx,/collections/piedra-de-pulgar
https://www.phoeniximport.com/es/3/minerales-y-gemas/piedras-pulidas.aspx,/collections/piedras-pulidas
https://www.phoeniximport.com/es/3/minerales-y-gemas/pirmides-y-obeliscos-de-piedras.aspx,/collections/piramides-y-obeliscos-de-piedras
https://www.phoeniximport.com/es/3/espiritualidad/pndulos-minerales-madera-y-rudraksha.aspx,/collections/pendulos-minerales-madera-y-rudraksha
https://www.phoeniximport.com/es/3/espiritualidad/pndulos-para-profesionales.aspx,/collections/pendulos-para-profesionales
https://www.phoeniximport.com/es/3/velas-y-porta-velas/porta-velas-en-forma-de-loto.aspx,/collections/porta-velas-en-forma-de-loto
https://www.phoeniximport.com/es/3/velas-y-porta-velas/portavelas-de-cristales-de-sal.aspx,/collections/portavelas-de-cristales-de-sal
https://www.phoeniximport.com/es/3/velas-y-porta-velas/portavelas-y-linternas.aspx,/collections/portavelas-y-linternas
https://www.phoeniximport.com/es/3/papelera-y-embalajes/postales.aspx,/collections/postales
https://www.phoeniximport.com/es/3/minerales-y-gemas/power-boxes-de-minerales-en-bruto.aspx,/collections/power-boxes-de-minerales-en-bruto
https://www.phoeniximport.com/es/3/espiritualidad/productos-chakra.aspx,/collections/productos-chakra
https://www.phoeniximport.com/es/3/productos-para-una-vida-sana/productos-de-bach-elixirs-co.aspx,/collections/productos-de-bach-elixirs-co
https://www.phoeniximport.com/es/3/hogar-y-decoracin/productos-de-esteatita-y-arenisca.aspx,/collections/productos-de-esteatita-y-arenisca
https://www.phoeniximport.com/es/3/hogar-y-decoracin/productos-de-feng-shui.aspx,/collections/productos-de-feng-shui
https://www.phoeniximport.com/es/3/productos-de-fragancia.aspx,/collections/productos-de-fragancia
https://www.phoeniximport.com/es/3/productos-de-fragancia/productos-de-lavanda.aspx,/collections/productos-de-lavanda
https://www.phoeniximport.com/es/3/minerales-y-gemas/productos-de-orgonita.aspx,/collections/productos-de-orgonita
https://www.phoeniximport.com/es/3/minerales-y-gemas/productos-de-selenita.aspx,/collections/productos-de-selenita
https://www.phoeniximport.com/es/3/minerales-y-gemas/productos-de-shungita.aspx,/collections/productos-de-shungita
https://www.phoeniximport.com/es/3/productos-orgnicos/productos-de-yoga-orgnicos.aspx,/collections/productos-de-yoga-organicos
